repo,sha,commit_message,filename,code,changes,is_bug,cleaned_code,num_lines,num_functions,num_loops,num_conditions,num_exceptions,code_length
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/frame/indexing/test_indexing.py,"@@ -1134,7 +1134,7 @@ def test_loc_setitem_datetimelike_with_inference(self):
         df[""F""] = np.timedelta64(""NaT"", ""ns"")
         df.loc[df.index[:-1], ""F""] = np.array([6 * one_hour] * 3, dtype=""m8[ns]"")
         df.loc[df.index[-3] :, ""G""] = date_range(""20130101"", periods=3, unit=""ns"")
-        df[""H""] = np.datetime64(""NaT"")
+        df[""H""] = np.datetime64(""NaT"", ""ns"")
         result = df.dtypes
         expected = Series(
             [np.dtype(""timedelta64[ns]"")] * 6 + [np.dtype(""datetime64[ns]"")] * 2,
@@ -1918,7 +1918,7 @@ def _check_setitem_valid(self, df, value, indexer):
         ""1"",
         ""1.0"",
         pd.NaT,
-        np.datetime64(""NaT""),
+        np.datetime64(""NaT"", ""ns""),
         np.timedelta64(""NaT"", ""ns""),
     ]
     _indexers = [0, [0], slice(0, 1), [True, False, False], slice(None, None, None)]",4,1,"@@ -1134,7 +1134,7 @@ def test_loc_setitem_datetimelike_with_inference(self): df[""F""] = np.timedelta64(""NaT"", ""ns"") df.loc[df.index[:-1], ""F""] = np.array([6 * one_hour] * 3, dtype=""m8[ns]"") df.loc[df.index[-3] :, ""G""] = date_range(""20130101"", periods=3, unit=""ns"") df[""H""] = np.datetime64(""NaT"") df[""H""] = np.datetime64(""NaT"", ""ns"") result = df.dtypes expected = Series( [np.dtype(""timedelta64[ns]"")] * 6 + [np.dtype(""datetime64[ns]"")] * 2, @@ -1918,7 +1918,7 @@ def _check_setitem_valid(self, df, value, indexer): ""1"", ""1.0"", pd.NaT, np.datetime64(""NaT""), np.datetime64(""NaT"", ""ns""), np.timedelta64(""NaT"", ""ns""), ] _indexers = [0, [0], slice(0, 1), [True, False, False], slice(None, None, None)]",1,2,0,0,0,696
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/frame/methods/test_rank.py,"@@ -388,7 +388,7 @@ def test_rank_inf_and_nan(self, contents, dtype, frame_or_series):
             ""float64"": np.nan,
             ""float32"": np.nan,
             ""object"": None,
-            ""datetime64"": np.datetime64(""nat""),
+            ""datetime64"": np.datetime64(""nat"", ""ns""),
         }
         # Insert nans at random positions if underlying dtype has missing
         # value. Then adjust the expected order by adding nans accordingly",2,1,"@@ -388,7 +388,7 @@ def test_rank_inf_and_nan(self, contents, dtype, frame_or_series): ""float64"": np.nan, ""float32"": np.nan, ""object"": None, ""datetime64"": np.datetime64(""nat""), ""datetime64"": np.datetime64(""nat"", ""ns""), }",1,1,0,0,0,220
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/frame/test_constructors.py,"@@ -2038,11 +2038,11 @@ def test_constructor_with_datetimes6(self):
         [
             np.array([None, None, None, None, datetime.now(), None]),
             np.array([None, None, datetime.now(), None]),
-            [[np.datetime64(""NaT"")], [None]],
-            [[np.datetime64(""NaT"")], [pd.NaT]],
-            [[None], [np.datetime64(""NaT"")]],
+            [[np.datetime64(""NaT"", ""ns"")], [None]],
+            [[np.datetime64(""NaT"", ""ns"")], [pd.NaT]],
+            [[None], [np.datetime64(""NaT"", ""ns"")]],
             [[None], [pd.NaT]],
-            [[pd.NaT], [np.datetime64(""NaT"")]],
+            [[pd.NaT], [np.datetime64(""NaT"", ""ns"")]],
             [[pd.NaT], [None]],
         ],
     )",8,1,"@@ -2038,11 +2038,11 @@ def test_constructor_with_datetimes6(self): [ np.array([None, None, None, None, datetime.now(), None]), np.array([None, None, datetime.now(), None]), [[np.datetime64(""NaT"")], [None]], [[np.datetime64(""NaT"")], [pd.NaT]], [[None], [np.datetime64(""NaT"")]], [[np.datetime64(""NaT"", ""ns"")], [None]], [[np.datetime64(""NaT"", ""ns"")], [pd.NaT]], [[None], [np.datetime64(""NaT"", ""ns"")]], [[None], [pd.NaT]], [[pd.NaT], [np.datetime64(""NaT"")]], [[pd.NaT], [np.datetime64(""NaT"", ""ns"")]], [[pd.NaT], [None]], ], )",1,1,0,0,0,522
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/groupby/methods/test_nth.py,"@@ -634,14 +634,14 @@ def test_first_categorical_and_datetime_data_nat():
     df = DataFrame(
         {
             ""group"": [""first"", ""first"", ""second"", ""third"", ""third""],
-            ""time"": 5 * [np.datetime64(""NaT"")],
+            ""time"": 5 * [np.datetime64(""NaT"", ""ns"")],
             ""categories"": Series([""a"", ""b"", ""c"", ""a"", ""b""], dtype=""category""),
         }
     )
     result = df.groupby(""group"").first()
     expected = DataFrame(
         {
-            ""time"": 3 * [np.datetime64(""NaT"")],
+            ""time"": 3 * [np.datetime64(""NaT"", ""ns"")],
             ""categories"": Series([""a"", ""c"", ""a""]).astype(
                 pd.CategoricalDtype([""a"", ""b"", ""c""])
             ),",4,1,"@@ -634,14 +634,14 @@ def test_first_categorical_and_datetime_data_nat(): df = DataFrame( { ""group"": [""first"", ""first"", ""second"", ""third"", ""third""], ""time"": 5 * [np.datetime64(""NaT"")], ""time"": 5 * [np.datetime64(""NaT"", ""ns"")], ""categories"": Series([""a"", ""b"", ""c"", ""a"", ""b""], dtype=""category""), } ) result = df.groupby(""group"").first() expected = DataFrame( { ""time"": 3 * [np.datetime64(""NaT"")], ""time"": 3 * [np.datetime64(""NaT"", ""ns"")], ""categories"": Series([""a"", ""c"", ""a""]).astype( pd.CategoricalDtype([""a"", ""b"", ""c""]) ),",1,1,0,0,0,522
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/indexes/categorical/test_indexing.py,"@@ -364,7 +364,7 @@ def test_contains_na_dtype(self, unwrap):
         assert np.nan in obj
         assert None in obj
         assert pd.NaT in obj
-        assert np.datetime64(""NaT"") in obj
+        assert np.datetime64(""NaT"", ""ns"") in obj
         assert np.timedelta64(""NaT"", ""ns"") not in obj
 
         obj2 = CategoricalIndex(tdi)
@@ -374,7 +374,7 @@ def test_contains_na_dtype(self, unwrap):
         assert np.nan in obj2
         assert None in obj2
         assert pd.NaT in obj2
-        assert np.datetime64(""NaT"") not in obj2
+        assert np.datetime64(""NaT"", ""ns"") not in obj2
         assert np.timedelta64(""NaT"", ""ns"") in obj2
 
         obj3 = CategoricalIndex(pi)
@@ -384,7 +384,7 @@ def test_contains_na_dtype(self, unwrap):
         assert np.nan in obj3
         assert None in obj3
         assert pd.NaT in obj3
-        assert np.datetime64(""NaT"") not in obj3
+        assert np.datetime64(""NaT"", ""ns"") not in obj3
         assert np.timedelta64(""NaT"", ""ns"") not in obj3
 
     @pytest.mark.parametrize(",6,1,"@@ -364,7 +364,7 @@ def test_contains_na_dtype(self, unwrap): assert np.nan in obj assert None in obj assert pd.NaT in obj assert np.datetime64(""NaT"") in obj assert np.datetime64(""NaT"", ""ns"") in obj assert np.timedelta64(""NaT"", ""ns"") not in obj obj2 = CategoricalIndex(tdi) @@ -374,7 +374,7 @@ def test_contains_na_dtype(self, unwrap): assert np.nan in obj2 assert None in obj2 assert pd.NaT in obj2 assert np.datetime64(""NaT"") not in obj2 assert np.datetime64(""NaT"", ""ns"") not in obj2 assert np.timedelta64(""NaT"", ""ns"") in obj2 obj3 = CategoricalIndex(pi) @@ -384,7 +384,7 @@ def test_contains_na_dtype(self, unwrap): assert np.nan in obj3 assert None in obj3 assert pd.NaT in obj3 assert np.datetime64(""NaT"") not in obj3 assert np.datetime64(""NaT"", ""ns"") not in obj3 assert np.timedelta64(""NaT"", ""ns"") not in obj3 @pytest.mark.parametrize(",1,3,0,0,0,841
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/indexes/datetimes/methods/test_insert.py,"@@ -16,7 +16,9 @@
 
 
 class TestInsert:
-    @pytest.mark.parametrize(""null"", [None, np.nan, np.datetime64(""NaT""), NaT, NA])
+    @pytest.mark.parametrize(
+        ""null"", [None, np.nan, np.datetime64(""NaT"", ""ns""), NaT, NA]
+    )
     @pytest.mark.parametrize(""tz"", [None, ""UTC"", ""US/Eastern""])
     def test_insert_nat(self, tz, null):
         # GH#16537, GH#18295 (test missing)",4,1,"@@ -16,7 +16,9 @@ class TestInsert: @pytest.mark.parametrize(""null"", [None, np.nan, np.datetime64(""NaT""), NaT, NA]) @pytest.mark.parametrize( ""null"", [None, np.nan, np.datetime64(""NaT"", ""ns""), NaT, NA] ) @pytest.mark.parametrize(""tz"", [None, ""UTC"", ""US/Eastern""]) def test_insert_nat(self, tz, null):",1,1,0,0,0,300
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/indexes/datetimes/test_indexing.py,"@@ -476,7 +476,7 @@ def test_get_loc_nat(self):
 
         assert index.get_loc(pd.NA) == 1
 
-        assert index.get_loc(np.datetime64(""NaT"")) == 1
+        assert index.get_loc(np.datetime64(""NaT"", ""ns"")) == 1
 
         with pytest.raises(KeyError, match=""NaT""):
             index.get_loc(np.timedelta64(""NaT"", ""ns""))",2,1,"@@ -476,7 +476,7 @@ def test_get_loc_nat(self): assert index.get_loc(pd.NA) == 1 assert index.get_loc(np.datetime64(""NaT"")) == 1 assert index.get_loc(np.datetime64(""NaT"", ""ns"")) == 1 with pytest.raises(KeyError, match=""NaT""): index.get_loc(np.timedelta64(""NaT"", ""ns""))",1,1,0,0,0,268
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/indexes/test_index_new.py,"@@ -123,7 +123,7 @@ def test_from_list_of_periods(self):
     @pytest.mark.parametrize(
         ""klass,dtype,ctor"",
         [
-            (DatetimeIndex, ""datetime64[ns]"", np.datetime64(""nat"")),
+            (DatetimeIndex, ""datetime64[ns]"", np.datetime64(""nat"", ""ns"")),
             (TimedeltaIndex, ""timedelta64[ns]"", np.timedelta64(""NaT"", ""ns"")),
         ],
     )
@@ -164,7 +164,7 @@ def test_constructor_infer_nat_dt_like(
     @pytest.mark.parametrize(""swap_objs"", [True, False])
     def test_constructor_mixed_nat_objs_infers_object(self, swap_objs):
         # mixed np.datetime64/timedelta64 nat results in object
-        data = [np.datetime64(""nat""), np.timedelta64(""NaT"", ""ns"")]
+        data = [np.datetime64(""nat"", ""ns""), np.timedelta64(""NaT"", ""ns"")]
         if swap_objs:
             data = data[::-1]
 ",4,1,"@@ -123,7 +123,7 @@ def test_from_list_of_periods(self): @pytest.mark.parametrize( ""klass,dtype,ctor"", [ (DatetimeIndex, ""datetime64[ns]"", np.datetime64(""nat"")), (DatetimeIndex, ""datetime64[ns]"", np.datetime64(""nat"", ""ns"")), (TimedeltaIndex, ""timedelta64[ns]"", np.timedelta64(""NaT"", ""ns"")), ], ) @@ -164,7 +164,7 @@ def test_constructor_infer_nat_dt_like( @pytest.mark.parametrize(""swap_objs"", [True, False]) def test_constructor_mixed_nat_objs_infers_object(self, swap_objs): data = [np.datetime64(""nat""), np.timedelta64(""NaT"", ""ns"")] data = [np.datetime64(""nat"", ""ns""), np.timedelta64(""NaT"", ""ns"")] if swap_objs: data = data[::-1]",1,3,0,1,0,632
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/indexes/timedeltas/methods/test_insert.py,"@@ -86,14 +86,14 @@ def test_insert_nat(self, null):
     def test_insert_invalid_na(self):
         idx = TimedeltaIndex([""4day"", ""1day"", ""2day""], name=""idx"")
 
-        item = np.datetime64(""NaT"")
+        item = np.datetime64(""NaT"", ""ns"")
         result = idx.insert(0, item)
 
         expected = Index([item, *list(idx)], dtype=object, name=""idx"")
         tm.assert_index_equal(result, expected)
 
         # Also works if we pass a different dt64nat object
-        item2 = np.datetime64(""NaT"")
+        item2 = np.datetime64(""NaT"", ""ns"")
         result = idx.insert(0, item2)
         tm.assert_index_equal(result, expected)
 ",4,1,"@@ -86,14 +86,14 @@ def test_insert_nat(self, null): def test_insert_invalid_na(self): idx = TimedeltaIndex([""4day"", ""1day"", ""2day""], name=""idx"") item = np.datetime64(""NaT"") item = np.datetime64(""NaT"", ""ns"") result = idx.insert(0, item) expected = Index([item, *list(idx)], dtype=object, name=""idx"") tm.assert_index_equal(result, expected) item2 = np.datetime64(""NaT"") item2 = np.datetime64(""NaT"", ""ns"") result = idx.insert(0, item2) tm.assert_index_equal(result, expected)",1,2,0,0,0,473
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/indexes/timedeltas/test_indexing.py,"@@ -65,7 +65,7 @@ def test_getitem(self):
             datetime(1970, 1, 1),
             Timestamp(""1970-01-03"").to_datetime64(),
             # non-matching NA values
-            np.datetime64(""NaT""),
+            np.datetime64(""NaT"", ""ns""),
         ],
     )
     def test_timestamp_invalid_key(self, key):",2,1,"@@ -65,7 +65,7 @@ def test_getitem(self): datetime(1970, 1, 1), Timestamp(""1970-01-03"").to_datetime64(), np.datetime64(""NaT""), np.datetime64(""NaT"", ""ns""), ], ) def test_timestamp_invalid_key(self, key):",1,2,0,0,0,202
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/io/json/test_ujson.py,"@@ -347,7 +347,7 @@ def test_encode_time_conversion_dateutil(self):
         assert expected == output
 
     @pytest.mark.parametrize(
-        ""decoded_input"", [NaT, np.datetime64(""NaT""), np.nan, np.inf, -np.inf]
+        ""decoded_input"", [NaT, np.datetime64(""NaT"", ""ns""), np.nan, np.inf, -np.inf]
     )
     def test_encode_as_null(self, decoded_input):
         assert ujson.ujson_dumps(decoded_input) == ""null"", ""Expected null""",2,1,"@@ -347,7 +347,7 @@ def test_encode_time_conversion_dateutil(self): assert expected == output @pytest.mark.parametrize( ""decoded_input"", [NaT, np.datetime64(""NaT""), np.nan, np.inf, -np.inf] ""decoded_input"", [NaT, np.datetime64(""NaT"", ""ns""), np.nan, np.inf, -np.inf] ) def test_encode_as_null(self, decoded_input): assert ujson.ujson_dumps(decoded_input) == ""null"", ""Expected null""",1,2,0,0,0,380
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/io/sas/test_sas7bdat.py,"@@ -333,14 +333,14 @@ def test_null_date(datapath):
             ""datecol"": np.array(
                 [
                     datetime(9999, 12, 31),
-                    np.datetime64(""NaT""),
+                    np.datetime64(""NaT"", ""ns""),
                 ],
                 dtype=""M8[s]"",
             ),
             ""datetimecol"": np.array(
                 [
                     datetime(9999, 12, 31, 23, 59, 59, 999000),
-                    np.datetime64(""NaT""),
+                    np.datetime64(""NaT"", ""ns""),
                 ],
                 dtype=""M8[ms]"",
             ),",4,1,"@@ -333,14 +333,14 @@ def test_null_date(datapath): ""datecol"": np.array( [ datetime(9999, 12, 31), np.datetime64(""NaT""), np.datetime64(""NaT"", ""ns""), ], dtype=""M8[s]"", ), ""datetimecol"": np.array( [ datetime(9999, 12, 31, 23, 59, 59, 999000), np.datetime64(""NaT""), np.datetime64(""NaT"", ""ns""), ], dtype=""M8[ms]"", ),",1,1,0,0,0,312
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/scalar/timedelta/test_arithmetic.py,"@@ -256,7 +256,7 @@ def test_td_rsub_nat(self):
         result = NaT - td
         assert result is NaT
 
-        result = np.datetime64(""NaT"") - td
+        result = np.datetime64(""NaT"", ""ns"") - td
         assert result is NaT
 
     def test_td_rsub_offset(self):
@@ -569,7 +569,7 @@ def test_td_rdiv_na_scalar(self):
 
         msg = r""unsupported operand type\(s\) for /: 'numpy.datetime64' and 'Timedelta'""
         with pytest.raises(TypeError, match=msg):
-            np.datetime64(""NaT"") / td
+            np.datetime64(""NaT"", ""ns"") / td
 
         msg = r""unsupported operand type\(s\) for /: 'float' and 'Timedelta'""
         with pytest.raises(TypeError, match=msg):",4,1,"@@ -256,7 +256,7 @@ def test_td_rsub_nat(self): result = NaT - td assert result is NaT result = np.datetime64(""NaT"") - td result = np.datetime64(""NaT"", ""ns"") - td assert result is NaT def test_td_rsub_offset(self): @@ -569,7 +569,7 @@ def test_td_rdiv_na_scalar(self): msg = r""unsupported operand type\(s\) for /: 'numpy.datetime64' and 'Timedelta'"" with pytest.raises(TypeError, match=msg): np.datetime64(""NaT"") / td np.datetime64(""NaT"", ""ns"") / td msg = r""unsupported operand type\(s\) for /: 'float' and 'Timedelta'"" with pytest.raises(TypeError, match=msg):",1,3,2,0,0,561
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/scalar/timestamp/test_constructors.py,"@@ -1116,7 +1116,9 @@ def test_timestamp_constructor_np_str():
     assert result == expected
 
 
-@pytest.mark.parametrize(""na_value"", [None, np.nan, np.datetime64(""NaT""), NaT, NA])
+@pytest.mark.parametrize(
+    ""na_value"", [None, np.nan, np.datetime64(""NaT"", ""ns""), NaT, NA]
+)
 def test_timestamp_constructor_na_value(na_value):
     # GH45481
     result = Timestamp(na_value)",4,1,"@@ -1116,7 +1116,9 @@ def test_timestamp_constructor_np_str(): assert result == expected @pytest.mark.parametrize(""na_value"", [None, np.nan, np.datetime64(""NaT""), NaT, NA]) @pytest.mark.parametrize( ""na_value"", [None, np.nan, np.datetime64(""NaT"", ""ns""), NaT, NA] ) def test_timestamp_constructor_na_value(na_value): result = Timestamp(na_value)",1,2,0,0,0,344
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/series/indexing/test_indexing.py,"@@ -481,7 +481,7 @@ def _check_setitem_valid(self, ser, value, indexer):
         ""1"",
         ""1.0"",
         NaT,
-        np.datetime64(""NaT""),
+        np.datetime64(""NaT"", ""ns""),
         np.timedelta64(""NaT"", ""ns""),
     ]
     _indexers = [0, [0], slice(0, 1), [True, False, False], slice(None, None, None)]",2,1,"@@ -481,7 +481,7 @@ def _check_setitem_valid(self, ser, value, indexer): ""1"", ""1.0"", NaT, np.datetime64(""NaT""), np.datetime64(""NaT"", ""ns""), np.timedelta64(""NaT"", ""ns""), ] _indexers = [0, [0], slice(0, 1), [True, False, False], slice(None, None, None)]",1,1,0,0,0,251
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/series/methods/test_equals.py,"@@ -69,8 +69,8 @@ def test_equals_false_negative():
 
 def test_equals_matching_nas():
     # matching but not identical NAs
-    left = Series([np.datetime64(""NaT"")], dtype=object)
-    right = Series([np.datetime64(""NaT"")], dtype=object)
+    left = Series([np.datetime64(""NaT"", ""ns"")], dtype=object)
+    right = Series([np.datetime64(""NaT"", ""ns"")], dtype=object)
     assert left.equals(right)
     assert Index(left).equals(Index(right))
     assert left.array.equals(right.array)",4,1,"@@ -69,8 +69,8 @@ def test_equals_false_negative(): def test_equals_matching_nas(): left = Series([np.datetime64(""NaT"")], dtype=object) right = Series([np.datetime64(""NaT"")], dtype=object) left = Series([np.datetime64(""NaT"", ""ns"")], dtype=object) right = Series([np.datetime64(""NaT"", ""ns"")], dtype=object) assert left.equals(right) assert Index(left).equals(Index(right)) assert left.array.equals(right.array)",1,2,0,0,0,409
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/test_algos.py,"@@ -1593,7 +1593,7 @@ def test_datetime_likes(self):
             np.array([Timestamp(d) for d in dt]),
             np.array([Timestamp(d, tz=""US/Eastern"") for d in dt]),
             np.array([Period(d, freq=""D"") for d in dt]),
-            np.array([np.datetime64(d) for d in dt]),
+            np.array([np.datetime64(d, ""ns"") for d in dt]),
             np.array([Timedelta(d) for d in td]),
         ]
 ",2,1,"@@ -1593,7 +1593,7 @@ def test_datetime_likes(self): np.array([Timestamp(d) for d in dt]), np.array([Timestamp(d, tz=""US/Eastern"") for d in dt]), np.array([Period(d, freq=""D"") for d in dt]), np.array([np.datetime64(d) for d in dt]), np.array([np.datetime64(d, ""ns"") for d in dt]), np.array([Timedelta(d) for d in td]), ]",1,1,6,0,0,320
pandas-dev/pandas,8985f92c1a17ec831b4815715b69de8ea0a8f624,"CI: fix numpy nightly DeprecationWarning for generic-unit datetime64/timedelta64 (#65340)

Co-authored-by: Claude Opus 4.7 (1M context) <noreply@anthropic.com>",pandas/tests/tools/test_to_datetime.py,"@@ -3472,9 +3472,9 @@ def test_nullable_integer_to_datetime():
         [
             np.datetime64(""1970-01-01 00:00:00.000000001""),
             np.datetime64(""1970-01-01 00:00:00.000000002""),
-            np.datetime64(""NaT""),
+            np.datetime64(""NaT"", ""ns""),
             np.datetime64(""2043-01-25 23:56:49.213693952""),
-            np.datetime64(""NaT""),
+            np.datetime64(""NaT"", ""ns""),
         ]
     )
     tm.assert_series_equal(res, expected)",4,1,"@@ -3472,9 +3472,9 @@ def test_nullable_integer_to_datetime(): [ np.datetime64(""1970-01-01 00:00:00.000000001""), np.datetime64(""1970-01-01 00:00:00.000000002""), np.datetime64(""NaT""), np.datetime64(""NaT"", ""ns""), np.datetime64(""2043-01-25 23:56:49.213693952""), np.datetime64(""NaT""), np.datetime64(""NaT"", ""ns""), ] ) tm.assert_series_equal(res, expected)",1,1,0,0,0,350
